요일,시군구,사망자수,중상자수,경상자수,부상신고자수,기상상태,인구수,도로형태
일요일,대전광역시 서구 탄방동,0,0,1,0,맑음,26410.0,교차로 - 교차로부근
일요일,대전광역시 서구 탄방동,0,0,1,0,맑음,26410.0,교차로 - 교차로부근
일요일,대전광역시 서구 용문동,0,0,2,0,맑음,11660.0,교차로 - 교차로부근
일요일,대전광역시 서구 용문동,0,0,2,0,맑음,11660.0,교차로 - 교차로부근
일요일,대전광역시 서구 둔산동,0,1,0,0,맑음,70196.0,교차로 - 교차로부근
일요일,대전광역시 서구 둔산동,0,1,0,0,맑음,16308.0,교차로 - 교차로부근
일요일,대전광역시 서구 둔산동,0,1,0,0,맑음,35023.0,교차로 - 교차로부근
일요일,대전광역시 서구 둔산동,0,1,0,0,맑음,18865.0,교차로 - 교차로부근
일요일,대전광역시 유성구 관평동,0,0,2,0,맑음,37229.0,교차로 - 교차로안
일요일,대전광역시 유성구 관평동,0,0,2,0,맑음,22786.0,교차로 - 교차로안
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,70196.0,교차로 - 교차로부근
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,16308.0,교차로 - 교차로부근
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,35023.0,교차로 - 교차로부근
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,18865.0,교차로 - 교차로부근
월요일,대전광역시 중구 산성동,0,0,1,0,맑음,17351.0,교차로 - 교차로횡단보도내
월요일,대전광역시 중구 산성동,0,0,1,0,맑음,25360.0,교차로 - 교차로횡단보도내
월요일,대전광역시 중구 사정동,0,0,1,0,맑음,5577.0,교차로 - 교차로횡단보도내
월요일,대전광역시 유성구 봉명동,0,0,1,0,맑음,27465.0,교차로 - 교차로안
월요일,대전광역시 유성구 원내동,0,0,3,0,눈,11429.0,교차로 - 교차로안
월요일,대전광역시 유성구 봉명동,0,0,2,0,눈,27465.0,교차로 - 교차로부근
월요일,대전광역시 대덕구 중리동,0,0,1,0,맑음,18162.0,교차로 - 교차로안
월요일,대전광역시 대덕구 중리동,0,0,1,0,맑음,18162.0,교차로 - 교차로안
월요일,대전광역시 유성구 구암동,0,1,0,0,흐림,11108.0,교차로 - 교차로부근
월요일,대전광역시 동구 가양동,0,0,2,0,맑음,12724.0,교차로 - 교차로안
월요일,대전광역시 동구 가양동,0,0,2,0,맑음,18647.0,교차로 - 교차로안
월요일,대전광역시 동구 가양동,0,0,2,0,맑음,31371.0,교차로 - 교차로안
월요일,대전광역시 동구 용운동,0,0,1,0,맑음,21134.0,교차로 - 교차로횡단보도내
월요일,대전광역시 동구 용운동,0,0,1,0,맑음,21134.0,교차로 - 교차로횡단보도내
화요일,대전광역시 동구 신흥동,0,0,2,0,맑음,8114.0,교차로 - 교차로부근
화요일,대전광역시 동구 인동,0,0,1,0,맑음,6714.0,교차로 - 교차로안
화요일,대전광역시 중구 대흥동,0,0,1,0,맑음,12792.0,교차로 - 교차로안
화요일,대전광역시 중구 대흥동,0,0,1,0,맑음,12792.0,교차로 - 교차로안
화요일,대전광역시 대덕구 중리동,1,0,0,0,맑음,18162.0,교차로 - 교차로안
화요일,대전광역시 대덕구 중리동,1,0,0,0,맑음,18162.0,교차로 - 교차로안
화요일,대전광역시 중구 대흥동,0,0,2,0,맑음,12792.0,교차로 - 교차로안
화요일,대전광역시 중구 대흥동,0,0,2,0,맑음,12792.0,교차로 - 교차로안
화요일,대전광역시 서구 용문동,0,0,1,0,맑음,11660.0,교차로 - 교차로안
화요일,대전광역시 서구 용문동,0,0,1,0,맑음,11660.0,교차로 - 교차로안
화요일,대전광역시 서구 내동,0,1,0,0,맑음,22446.0,교차로 - 교차로안
화요일,대전광역시 서구 내동,0,1,0,0,맑음,22446.0,교차로 - 교차로안
화요일,대전광역시 서구 둔산동,0,0,1,0,맑음,70196.0,교차로 - 교차로부근
화요일,대전광역시 서구 둔산동,0,0,1,0,맑음,16308.0,교차로 - 교차로부근
화요일,대전광역시 서구 둔산동,0,0,1,0,맑음,35023.0,교차로 - 교차로부근
화요일,대전광역시 서구 둔산동,0,0,1,0,맑음,18865.0,교차로 - 교차로부근
화요일,대전광역시 유성구 지족동,0,0,1,0,맑음,41331.0,교차로 - 교차로안
화요일,대전광역시 대덕구 오정동,0,2,0,0,맑음,13668.0,교차로 - 교차로안
화요일,대전광역시 대덕구 오정동,0,2,0,0,맑음,13668.0,교차로 - 교차로안
화요일,대전광역시 대덕구 상서동,0,0,1,0,흐림,1258.0,교차로 - 교차로부근
수요일,대전광역시 유성구 원내동,0,1,0,0,맑음,11429.0,교차로 - 교차로안
수요일,대전광역시 서구 둔산동,0,0,0,1,맑음,70196.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,0,0,1,맑음,16308.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,0,0,1,맑음,35023.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,0,0,1,맑음,18865.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,1,0,0,맑음,70196.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,1,0,0,맑음,16308.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,1,0,0,맑음,35023.0,교차로 - 교차로부근
수요일,대전광역시 서구 둔산동,0,1,0,0,맑음,18865.0,교차로 - 교차로부근
수요일,대전광역시 중구 석교동,0,0,2,0,흐림,6299.0,교차로 - 교차로안
수요일,대전광역시 중구 석교동,0,0,2,0,흐림,14335.0,교차로 - 교차로안
수요일,대전광역시 중구 태평동,0,0,1,0,맑음,36598.0,교차로 - 교차로안
수요일,대전광역시 중구 태평동,0,0,1,0,맑음,12533.0,교차로 - 교차로안
수요일,대전광역시 중구 태평동,0,0,1,0,맑음,24065.0,교차로 - 교차로안
수요일,대전광역시 대덕구 목상동,0,0,1,0,맑음,5568.0,교차로 - 교차로안
수요일,대전광역시 대덕구 목상동,0,0,1,0,맑음,5985.0,교차로 - 교차로안
수요일,대전광역시 대덕구 오정동,0,0,2,0,맑음,13668.0,교차로 - 교차로부근
수요일,대전광역시 대덕구 오정동,0,0,2,0,맑음,13668.0,교차로 - 교차로부근
수요일,대전광역시 동구 성남동,0,0,1,0,맑음,10790.0,교차로 - 교차로부근
수요일,대전광역시 동구 성남동,0,0,1,0,맑음,10790.0,교차로 - 교차로부근
수요일,대전광역시 유성구 봉명동,0,1,0,0,맑음,27465.0,교차로 - 교차로부근
수요일,대전광역시 중구 문화동,0,1,0,0,맑음,32040.0,교차로 - 교차로부근
수요일,대전광역시 중구 문화동,0,1,0,0,맑음,20580.0,교차로 - 교차로부근
수요일,대전광역시 중구 문화동,0,1,0,0,맑음,11460.0,교차로 - 교차로부근
수요일,대전광역시 유성구 신성동,0,0,1,0,비,25444.0,교차로 - 교차로부근
수요일,대전광역시 유성구 신성동,0,0,1,0,비,10749.0,교차로 - 교차로부근
수요일,대전광역시 유성구 신성동,0,0,2,0,눈,25444.0,교차로 - 교차로안
수요일,대전광역시 유성구 신성동,0,0,2,0,눈,10749.0,교차로 - 교차로안
수요일,대전광역시 대덕구 중리동,0,0,1,0,맑음,18162.0,교차로 - 교차로부근
수요일,대전광역시 대덕구 중리동,0,0,1,0,맑음,18162.0,교차로 - 교차로부근
수요일,대전광역시 서구 월평동,0,0,1,0,눈,44694.0,교차로 - 교차로안
수요일,대전광역시 서구 월평동,0,0,1,0,눈,11127.0,교차로 - 교차로안
수요일,대전광역시 서구 월평동,0,0,1,0,눈,13437.0,교차로 - 교차로안
수요일,대전광역시 서구 월평동,0,0,1,0,눈,20130.0,교차로 - 교차로안
수요일,대전광역시 대덕구 석봉동,0,0,1,0,맑음,16032.0,교차로 - 교차로안
수요일,대전광역시 대덕구 석봉동,0,0,1,0,맑음,16032.0,교차로 - 교차로안
목요일,대전광역시 동구 가오동,0,0,2,0,맑음,11519.0,교차로 - 교차로부근
목요일,대전광역시 동구 용전동,0,0,1,0,맑음,19995.0,교차로 - 교차로안
목요일,대전광역시 동구 용전동,0,0,1,0,맑음,19995.0,교차로 - 교차로안
목요일,대전광역시 서구 둔산동,0,0,1,0,맑음,70196.0,교차로 - 교차로횡단보도내
목요일,대전광역시 서구 둔산동,0,0,1,0,맑음,16308.0,교차로 - 교차로횡단보도내
목요일,대전광역시 서구 둔산동,0,0,1,0,맑음,35023.0,교차로 - 교차로횡단보도내
목요일,대전광역시 서구 둔산동,0,0,1,0,맑음,18865.0,교차로 - 교차로횡단보도내
목요일,대전광역시 중구 유천동,0,0,1,0,맑음,18716.0,교차로 - 교차로부근
목요일,대전광역시 중구 유천동,0,0,1,0,맑음,5760.0,교차로 - 교차로부근
목요일,대전광역시 중구 유천동,0,0,1,0,맑음,12956.0,교차로 - 교차로부근
목요일,대전광역시 대덕구 대화동,0,0,1,0,맑음,6090.0,교차로 - 교차로부근
목요일,대전광역시 대덕구 대화동,0,0,1,0,맑음,6090.0,교차로 - 교차로부근
목요일,대전광역시 서구 탄방동,0,0,2,0,맑음,26410.0,교차로 - 교차로부근
목요일,대전광역시 서구 탄방동,0,0,2,0,맑음,26410.0,교차로 - 교차로부근
목요일,대전광역시 유성구 장대동,0,0,1,0,맑음,12421.0,교차로 - 교차로안
목요일,대전광역시 유성구 장대동,0,0,1,0,맑음,12421.0,교차로 - 교차로부근
목요일,대전광역시 서구 괴정동,0,1,0,0,맑음,18477.0,교차로 - 교차로부근
목요일,대전광역시 서구 괴정동,0,1,0,0,맑음,18477.0,교차로 - 교차로부근
목요일,대전광역시 서구 둔산동,0,0,5,0,맑음,70196.0,교차로 - 교차로부근
목요일,대전광역시 서구 둔산동,0,0,5,0,맑음,16308.0,교차로 - 교차로부근
목요일,대전광역시 서구 둔산동,0,0,5,0,맑음,35023.0,교차로 - 교차로부근
목요일,대전광역시 서구 둔산동,0,0,5,0,맑음,18865.0,교차로 - 교차로부근
목요일,대전광역시 중구 용두동,0,0,2,0,맑음,9871.0,교차로 - 교차로부근
목요일,대전광역시 중구 용두동,0,0,2,0,맑음,9871.0,교차로 - 교차로부근
목요일,대전광역시 대덕구 오정동,0,0,1,0,맑음,13668.0,교차로 - 교차로부근
목요일,대전광역시 대덕구 오정동,0,0,1,0,맑음,13668.0,교차로 - 교차로부근
금요일,대전광역시 동구 삼성동,0,0,3,0,맑음,13402.0,교차로 - 교차로안
금요일,대전광역시 동구 삼성동,0,0,3,0,맑음,13402.0,교차로 - 교차로안
금요일,대전광역시 대덕구 중리동,0,0,0,1,맑음,18162.0,교차로 - 교차로부근
금요일,대전광역시 대덕구 중리동,0,0,0,1,맑음,18162.0,교차로 - 교차로부근
금요일,대전광역시 대덕구 평촌동,0,0,1,0,맑음,3043.0,교차로 - 교차로안
금요일,대전광역시 유성구 전민동,0,0,2,0,맑음,25743.0,교차로 - 교차로안
금요일,대전광역시 유성구 전민동,0,0,2,0,맑음,21177.0,교차로 - 교차로안
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,70196.0,교차로 - 교차로부근
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,16308.0,교차로 - 교차로부근
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,35023.0,교차로 - 교차로부근
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,18865.0,교차로 - 교차로부근
금요일,대전광역시 유성구 원신흥동,0,0,1,0,맑음,30131.0,교차로 - 교차로안
금요일,대전광역시 유성구 원신흥동,0,0,1,0,맑음,18191.0,교차로 - 교차로안
금요일,대전광역시 동구 가오동,0,0,3,0,맑음,11519.0,교차로 - 교차로안
금요일,대전광역시 유성구 봉산동,0,0,1,0,맑음,9756.0,교차로 - 교차로안
금요일,대전광역시 유성구 도룡동,0,0,1,0,맑음,8759.0,교차로 - 교차로부근
금요일,대전광역시 서구 탄방동,0,0,1,0,맑음,26410.0,교차로 - 교차로안
금요일,대전광역시 서구 탄방동,0,0,1,0,맑음,26410.0,교차로 - 교차로안
금요일,대전광역시 중구 유천동,0,0,1,0,맑음,18716.0,교차로 - 교차로안
금요일,대전광역시 중구 유천동,0,0,1,0,맑음,5760.0,교차로 - 교차로안
금요일,대전광역시 중구 유천동,0,0,1,0,맑음,12956.0,교차로 - 교차로안
토요일,대전광역시 유성구 관평동,0,0,3,0,맑음,37229.0,교차로 - 교차로안
토요일,대전광역시 유성구 관평동,0,0,3,0,맑음,22786.0,교차로 - 교차로안
토요일,대전광역시 서구 만년동,0,0,2,0,맑음,12106.0,교차로 - 교차로안
토요일,대전광역시 서구 만년동,0,0,2,0,맑음,12106.0,교차로 - 교차로안
토요일,대전광역시 서구 탄방동,0,0,1,0,맑음,26410.0,교차로 - 교차로횡단보도내
토요일,대전광역시 서구 탄방동,0,0,1,0,맑음,26410.0,교차로 - 교차로횡단보도내
토요일,대전광역시 서구 내동,0,0,1,0,맑음,22446.0,교차로 - 교차로안
토요일,대전광역시 서구 내동,0,0,1,0,맑음,22446.0,교차로 - 교차로안
토요일,대전광역시 대덕구 석봉동,0,0,1,0,맑음,16032.0,교차로 - 교차로안
토요일,대전광역시 대덕구 석봉동,0,0,1,0,맑음,16032.0,교차로 - 교차로안
일요일,대전광역시 동구 자양동,0,1,1,0,맑음,10901.0,교차로 - 교차로안
일요일,대전광역시 동구 자양동,0,1,1,0,맑음,10901.0,교차로 - 교차로안
일요일,대전광역시 유성구 원내동,0,0,1,0,맑음,11429.0,교차로 - 교차로안
일요일,대전광역시 유성구 봉명동,0,0,1,0,맑음,27465.0,교차로 - 교차로안
일요일,대전광역시 유성구 봉명동,0,0,2,0,맑음,27465.0,교차로 - 교차로안
일요일,대전광역시 동구 용운동,0,1,0,0,맑음,21134.0,교차로 - 교차로안
일요일,대전광역시 동구 용운동,0,1,0,0,맑음,21134.0,교차로 - 교차로안
일요일,대전광역시 서구 괴정동,0,0,1,0,맑음,18477.0,교차로 - 교차로횡단보도내
일요일,대전광역시 서구 괴정동,0,0,1,0,맑음,18477.0,교차로 - 교차로횡단보도내
일요일,대전광역시 중구 오류동,0,0,1,0,맑음,10077.0,교차로 - 교차로안
일요일,대전광역시 중구 오류동,0,0,1,0,맑음,10077.0,교차로 - 교차로안
일요일,대전광역시 서구 변동,0,0,1,0,맑음,12856.0,교차로 - 교차로안
일요일,대전광역시 서구 변동,0,0,1,0,맑음,12856.0,교차로 - 교차로안
월요일,대전광역시 동구 용운동,0,0,1,0,맑음,21134.0,교차로 - 교차로안
월요일,대전광역시 동구 용운동,0,0,1,0,맑음,21134.0,교차로 - 교차로안
월요일,대전광역시 동구 용운동,0,1,0,0,맑음,21134.0,교차로 - 교차로안
월요일,대전광역시 동구 용운동,0,1,0,0,맑음,21134.0,교차로 - 교차로안
월요일,대전광역시 중구 용두동,0,0,1,0,맑음,9871.0,교차로 - 교차로안
월요일,대전광역시 중구 용두동,0,0,1,0,맑음,9871.0,교차로 - 교차로안
월요일,대전광역시 대덕구 송촌동,0,0,1,0,맑음,25620.0,교차로 - 교차로횡단보도내
월요일,대전광역시 대덕구 송촌동,0,0,1,0,맑음,25620.0,교차로 - 교차로횡단보도내
월요일,대전광역시 서구 탄방동,0,0,2,0,맑음,26410.0,교차로 - 교차로안
월요일,대전광역시 서구 탄방동,0,0,2,0,맑음,26410.0,교차로 - 교차로안
월요일,대전광역시 유성구 원신흥동,0,0,1,0,맑음,30131.0,교차로 - 교차로부근
월요일,대전광역시 유성구 원신흥동,0,0,1,0,맑음,18191.0,교차로 - 교차로부근
화요일,대전광역시 동구 용전동,0,0,1,0,맑음,19995.0,교차로 - 교차로안
화요일,대전광역시 동구 용전동,0,0,1,0,맑음,19995.0,교차로 - 교차로안
화요일,대전광역시 유성구 구암동,0,0,2,0,맑음,11108.0,교차로 - 교차로안
화요일,대전광역시 대덕구 오정동,0,0,1,0,맑음,13668.0,교차로 - 교차로안
화요일,대전광역시 대덕구 오정동,0,0,1,0,맑음,13668.0,교차로 - 교차로안
화요일,대전광역시 유성구 봉명동,0,0,2,0,맑음,27465.0,교차로 - 교차로안
화요일,대전광역시 대덕구 비래동,0,0,1,0,맑음,14987.0,교차로 - 교차로안
화요일,대전광역시 대덕구 비래동,0,0,1,0,맑음,14987.0,교차로 - 교차로안
화요일,대전광역시 서구 갈마동,0,1,0,0,맑음,44762.0,교차로 - 교차로안
화요일,대전광역시 서구 갈마동,0,1,0,0,맑음,20961.0,교차로 - 교차로안
화요일,대전광역시 서구 갈마동,0,1,0,0,맑음,23801.0,교차로 - 교차로안
수요일,대전광역시 유성구 송강동,0,0,1,0,맑음,16932.0,교차로 - 교차로안
수요일,대전광역시 유성구 장대동,0,0,2,0,맑음,12421.0,교차로 - 교차로안
수요일,대전광역시 중구 유천동,0,0,6,0,맑음,18716.0,교차로 - 교차로부근
수요일,대전광역시 중구 유천동,0,0,6,0,맑음,5760.0,교차로 - 교차로부근
